AREA,BA,BA_DIV_BB,BB,BF_ID,BF_TYPE,BLANK_TYPE,BM,BREADTH,BREADTH_DIV_LENGTH,BUTT_TYPE,BUTT_WORKING,CIRCUMFERENCE,COMPLETENESS,CONDITION,CONTEXT_LEVEL,CONTINENT,CORTEX_BACK,CORTEX_FRONT,CORTEX_TYPE,COUNTRY,DATE_FOUND,DEGREE_PATINATION,EDGE_PROFILE,EDGE_VIEW_AREA,EDGE_VIEW_CIRCUMFERENCE,EDGE_VIEW_L1,EDGE_VIEW_SYMMETRY,EDGE_VIEW_THICKNESS_L1,FINDER,FINDERS_NO,FRONTAL_SYMMETRY,L1,L1_BREADTH,L1_DIV_LENGTH,LENGTH,MUSEUM_ACCESSION_DATE,MUSEUM_ACCESSION_NO,MUSEUM_HOLDER,NOTES,PERCENTAGE_WORKED,RAW_MATERIAL_HARDNESS,RAW_MATERIAL_TEXTURE,RAW_MATERIAL_TYPE,SITENAME,SITE_SUBDIV,TA,TB,THICKNESS,THICKNESS_DIV_BREADTH,TM,WEIGHT
4851.0,35.9,0.69,51.9,718,HANDAXE,UNCLEAR,57.0,60.0,0.55,NON-CORTICAL,COMPLETELY WORKED,249.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,TWISTED,1919.2,215.6,48.7,0.02,26.3,TESTER,UNCLEAR,0.01,47.0,59.8,0.43,108.56,1974,495,BRITISH MUSEUM; LONDON; ENGLAND,WELL SHAPED BIFACE WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; SIGNIFICANT ANTICLOCK TWIST OF 50 DEGREES,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,15.6,19.1,26.6,0.44,24.9,155
6949.0,58.8,0.87,67.4,719,CLEAVER,FLAKE,74.5,77.7,0.67,NON-CORTICAL,COMPLETELY WORKED,288.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,TWISTED,2599.5,234.8,52.2,0.01,32.5,TESTER,UNCLEAR,0.02,43.3,77.4,0.37,114.46,1974,496,BRITISH MUSEUM; LONDON; ENGLAND,CLEAVER WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; ANTICLOCK TWIST OF 10 DEGREES,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,18.5,25.4,33.9,0.43,31.9,285
10299.2,69.8,0.81,85.4,720,HANDAXE,UNCLEAR,94.5,99.0,0.73,NON-CORTICAL,COMPLETELY WORKED,343.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,5,HARD CHALK RIND,ENGLAND,UNCLEAR,PATINATED,LINEAR,3720.6,277.7,72.2,0.01,40.0,TESTER,UNCLEAR,0.01,48.9,98.5,0.36,134.6,1974,493,BRITISH MUSEUM; LONDON; ENGLAND,TRANCHET SHARPENING OF TIP FROM BOTH SURFACES ALTHOUGH OVERLAIN BY POSSIBLE EDGE DAMAGE,92,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,19.0,31.3,40.8,0.41,39.2,454
1970.6,28.7,0.64,44.2,721,HANDAXE,UNCLEAR,43.6,46.6,0.83,NON-CORTICAL,COMPLETELY WORKED,150.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,LIGHTLY PATINATED,TWISTED,844.7,118.0,27.0,0.02,20.0,TESTER,UNCLEAR,0.0,21.6,46.3,0.38,55.87,1974,523,BRITISH MUSEUM; LONDON; ENGLAND,SMALL BIFACE WITH DISTINCTIVE ANTICLOCK TWIST OF 30 DEGREES; TRANCHET SHARPENING OF TIP FROM BOTH SURFACES,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,13.8,17.1,20.1,0.43,19.9,53
2503.7,22.6,0.6,37.2,722,HANDAXE,UNCLEAR,42.3,45.1,0.56,NON-CORTICAL,COMPLETELY WORKED,183.3,COMPLETE,FRESH,UNCLEAR,EUROPE,5,0,HARD CHALK RIND,ENGLAND,UNCLEAR,LIGHTLY PATINATED,TWISTED,1417.8,178.5,57.6,0.07,19.6,TESTER,UNCLEAR,0.01,30.1,44.9,0.37,80.21,1974,524,BRITISH MUSEUM; LONDON; ENGLAND,ANTICLOCK TWIST OF 40 DEGREES,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,17.5,17.5,22.0,0.48,17.8,69
4837.6,42.8,0.84,50.4,723,HANDAXE,COBBLE,55.5,59.0,0.56,CORTICAL,UNWORKED,241.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,50,25,BATTERED,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,2168.3,213.1,31.9,0.03,32.3,TESTER,UNCLEAR,0.01,64.7,57.0,0.61,105.19,1974,518,BRITISH MUSEUM; LONDON; ENGLAND,ROUGH BIFACE MADE ON COBBLE OF 55mm WIDTH,38,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,11.4,32.0,34.9,0.59,26.7,226
3099.9,35.8,0.69,51.7,724,HANDAXE,UNCLEAR,59.1,61.6,0.88,NON-CORTICAL,COMPLETELY WORKED,188.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,5,HARD CHALK RIND,ENGLAND,UNCLEAR,LIGHTLY PATINATED,IRREGULAR,1162.7,147.5,30.5,0.06,27.8,TESTER,UNCLEAR,0.03,29.6,61.3,0.42,69.91,1974,519,BRITISH MUSEUM; LONDON; ENGLAND,POSSIBLE ROUGHOUT,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,13.6,16.5,27.8,0.45,24.8,106
1842.4,31.1,0.73,42.1,725,HANDAXE,FLAKE,50.2,52.4,1.08,NON-CORTICAL,PARTIALLY WORKED,143.8,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,583.9,104.8,13.7,0.01,17.4,TESTER,UNCLEAR,0.01,26.9,50.4,0.55,48.34,1974,520,BRITISH MUSEUM; LONDON; ENGLAND,SMALL ROUGH BIFACE,79,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,9.1,15.6,17.5,0.33,13.5,42
3044.9,31.4,0.64,48.7,726,HANDAXE,UNCLEAR,50.6,56.5,0.74,NON-CORTICAL,COMPLETELY WORKED,185.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,LINEAR,1373.1,160.3,44.2,0.01,24.0,TESTER,UNCLEAR,0.01,31.3,56.1,0.41,76.28,1974,516,BRITISH MUSEUM; LONDON; ENGLAND,,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,14.6,19.5,25.6,0.45,23.6,100
2594.5,27.7,0.59,46.6,727,HANDAXE,UNCLEAR,46.1,50.8,0.72,NON-CORTICAL,COMPLETELY WORKED,176.8,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,LIGHTLY PATINATED,TWISTED,1042.7,148.1,34.2,0.02,18.5,TESTER,UNCLEAR,0.01,27.2,50.8,0.38,70.53,1974,517,BRITISH MUSEUM; LONDON; ENGLAND,SMALL FRESH BIFACE WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; DISTINCTIVE ANTICLOCK TWIST OF 40 DEGREES,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,14.9,14.8,19.6,0.38,18.2,66
3652.7,44.1,0.77,57.0,728,HANDAXE,UNCLEAR,56.8,61.6,0.77,PARTIALLY CORTICAL,UNWORKED,210.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,10,HARD CHALK RIND,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,1323.4,163.7,35.1,0.05,25.3,TESTER,UNCLEAR,0.01,22.1,60.5,0.27,79.16,1974,511,BRITISH MUSEUM; LONDON; ENGLAND,ROUGHOUT,77,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,12.2,16.3,26.7,0.43,25.0,123
5441.2,48.7,0.74,65.4,729,HANDAXE,COBBLE,72.5,73.7,0.75,PARTIALLY CORTICAL,PARTIALLY WORKED,247.6,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,20,40,ABRADED,ENGLAND,UNCLEAR,PATINATED,LINEAR,2186.8,205.1,20.3,0.03,35.5,TESTER,UNCLEAR,0.02,37.4,72.7,0.38,97.43,1974,506,BRITISH MUSEUM; LONDON; ENGLAND,PROBABLE ROUGHOUT ON COARSE FLINT,64,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,12.3,35.4,37.0,0.5,27.9,240
5542.8,61.7,1.02,60.2,730,HANDAXE,COBBLE,80.9,83.5,0.93,CORTICAL,UNWORKED,247.8,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,45,65,BATTERED,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,3547.1,204.2,44.9,0.01,56.0,TESTER,UNCLEAR,0.01,46.9,81.5,0.52,89.45,1974,504,BRITISH MUSEUM; LONDON; ENGLAND,ROUGH PEBBLE TOOL OR CHOPPER; LOOKS CLACTONIAN ALTHOUGH WITH MORE DELIBERATE FLAKING,41,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,25.2,45.3,56.0,0.67,55.6,457
3571.1,45.0,0.86,52.3,731,HANDAXE,UNCLEAR,60.1,60.2,0.78,NON-CORTICAL,COMPLETELY WORKED,206.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,TWISTED,1288.1,160.1,35.7,0.03,25.2,TESTER,UNCLEAR,0.05,38.2,60.2,0.49,76.94,1974,505,BRITISH MUSEUM; LONDON; ENGLAND,TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; ANTICLOCK TWIST OF 10 DEGREES,100,TOUGH,FINE,FLINT,BOWMAN'S LODGE,UNCLEAR,11.4,17.9,27.2,0.45,23.9,112
4329.6,21.4,0.36,58.7,732,HANDAXE,UNCLEAR,50.4,67.9,0.61,NON-CORTICAL,COMPLETELY WORKED,251.7,INCOMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,LIGHTLY PATINATED,TWISTED,2325.7,220.3,28.6,0.02,36.0,,UNCLEAR,0.13,32.2,64.1,0.29,109.74,,3601,BRITISH MUSEUM; LONDON; ENGLAND,BROKEN WITH LOWER LEFT HAND SIDE MISSING; ANTICLOCK TWIST OF 35 DEGREES,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,12.3,34.2,37.8,0.55,25.1,173
4819.7,35.0,0.63,55.0,733,HANDAXE,UNCLEAR,55.8,62.0,0.58,NON-CORTICAL,COMPLETELY WORKED,247.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1887,PATINATED,LINEAR,2059.1,208.2,33.3,0.02,31.6,DALLAS,UNCLEAR,0.01,35.9,61.2,0.33,106.26,,3602,BRITISH MUSEUM; LONDON; ENGLAND,SMALL FLINT BIFACE,100,TOUGH,FINE,FLINT,BROOM PITS,UNCLEAR,15.4,25.0,32.2,0.51,24.6,39
17058.0,80.9,0.84,95.7,734,HANDAXE,FLAKE,106.8,110.0,0.55,NON-CORTICAL,COMPLETELY WORKED,459.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,LIGHTLY PATINATED,LINEAR,5288.9,400.5,58.3,0.01,39.1,,UNCLEAR,0.02,84.4,110.0,0.42,199.02,,3599,BRITISH MUSEUM; LONDON; ENGLAND,LARGE WELL SHAPED BIFACE WITH SMALL UNWORKED PLATFORM ON LOWER RIGHT HAND SIDE; TRANCHET SHARPENING OF TIP FROM BOTH SURFACES,93,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,20.5,38.6,41.4,0.37,30.8,783
22012.8,89.4,0.84,105.6,735,HANDAXE,UNCLEAR,121.0,124.8,0.54,PARTIALLY CORTICAL,UNWORKED,527.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,5,RIND STAINED,ENGLAND,UNCLEAR,PATINATED,LINEAR,6969.4,497.4,99.6,0.02,43.9,,UNCLEAR,0.03,88.2,124.2,0.38,229.48,,3598,BRITISH MUSEUM; LONDON; ENGLAND,LARGE WELL SHAPED BIFACE WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES,78,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,20.3,27.2,45.2,0.36,39.4,1190
5702.6,30.1,0.36,82.7,736,HANDAXE,UNCLEAR,57.8,83.8,0.76,NON-CORTICAL,UNWORKED,281.8,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,LINEAR,2845.9,229.0,42.6,0.01,36.4,,UNCLEAR,0.03,22.1,83.1,0.2,109.95,,3600,BRITISH MUSEUM; LONDON; ENGLAND,,71,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,16.6,33.6,36.4,0.43,33.6,266
8063.4,59.6,0.96,61.5,737,CLEAVER,UNCLEAR,70.3,73.6,0.53,NON-CORTICAL,COMPLETELY WORKED,322.4,COMPLETE,ROLLED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1883,PATINATED,LINEAR,4135.1,279.8,61.5,0.02,47.5,W.G.SMITH (CHRISTY COLLECTION),1259,0.01,51.2,72.6,0.37,136.56,,5950,BRITISH MUSEUM; LONDON; ENGLAND,CLEAVER WITH TRANCHET SHARPENING OF BOTH SURFACES; ERODED WITH SURFACE COVERED BY SMALL HOLES < 0.3mm,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,22.6,33.1,47.5,0.64,43.1,437
9369.0,40.6,0.46,88.2,738,HANDAXE,UNCLEAR,64.4,88.4,0.55,PARTIALLY CORTICAL,UNWORKED,369.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,15,RIND STAINED,ENGLAND,1981,LIGHTLY PATINATED,LINEAR,3961.5,319.1,36.0,0.06,40.7,W.G.SMITH (CHRISTY COLLECTION),456,0.01,32.4,88.2,0.2,158.91,,3951,BRITISH MUSEUM; LONDON; ENGLAND,REFINED POINTED BIFACE,79,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,16.1,40.1,41.1,0.46,27.3,448
15163.1,83.1,1.02,80.7,739,HANDAXE,FLAKE,107.7,110.9,0.6,NON-CORTICAL,PARTIALLY WORKED,431.4,COMPLETE,ABRADED,UNCLEAR,EUROPE,35,5,RIND STAINED,ENGLAND,1880,PATINATED,LINEAR,7976.3,416.2,45.9,0.07,64.8,W.G.SMITH (CHRISTY COLLECTION),194,0.01,98.8,109.0,0.54,182.93,,3952,BRITISH MUSEUM; LONDON; ENGLAND,ROUGH BIFACE WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; UNWORKED PLATFORM ON LEFT HAND SIDE,46,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,24.6,64.0,65.3,0.58,45.9,921
5983.8,38.1,0.53,70.6,740,HANDAXE,FLAKE,64.9,73.7,0.65,NON-CORTICAL,PARTIALLY WORKED,279.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1891,LIGHTLY PATINATED,LINEAR,1998.1,230.7,58.7,0.01,25.2,HOOKER (CHRISTY COLLECTION),UNCLEAR,0.02,29.0,73.7,0.25,111.93,,1399,BRITISH MUSEUM; LONDON; ENGLAND,UNWORKED PLATFORM ON LOWER RIGHT HAND SIDE,76,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,14.3,19.4,25.8,0.35,24.9,213
4281.1,37.0,0.55,67.2,741,HANDAXE,UNCLEAR,64.1,71.2,0.85,NON-CORTICAL,COMPLETELY WORKED,221.3,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1888,LIGHTLY PATINATED,TWISTED,1756.2,179.7,44.0,0.01,28.9,FRANKS (CHRISTY COLLECTION),7924,0.0,25.1,71.2,0.29,83.67,,7924,BRITISH MUSEUM; LONDON; ENGLAND,DISTINCTIVE ANTICLOCK TWIST OF 40 DEGREES,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,17.3,20.9,28.9,0.4,28.5,147
3988.0,43.3,1.11,38.8,742,HANDAXE,FLAKE,48.5,53.6,0.54,NON-CORTICAL,COMPLETELY WORKED,228.9,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1888,PATINATED,LINEAR,1713.4,194.8,17.3,0.02,23.1,FRANKS (CHRISTY COLLECTION),7925,0.01,62.9,52.9,0.63,98.44,,7925,BRITISH MUSEUM; LONDON; ENGLAND,ELONGATE BIFACE WITH LIMITED WORKING ON REAR SURFACE,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,20.2,22.5,23.7,0.44,21.4,147
12725.1,48.4,0.56,86.4,743,HANDAXE,FLAKE,78.2,93.6,0.46,NON-CORTICAL,UNWORKED,438.8,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1888,FRESH,LINEAR,6858.6,411.2,47.4,0.01,52.8,FRANKS (CHRISTY COLLECTION),7923,0.02,61.3,93.1,0.3,199.8,,7923,BRITISH MUSEUM; LONDON; ENGLAND,POINTED BIFACE; VERY ROUGH SURFACE PROBABLY DUE TO FROST FRACTURING; UNWORKED PLATFORM ON LOWER RIGHT HAND SIDE,61,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,23.8,50.4,53.5,0.57,40.8,785
6858.0,56.3,0.75,74.2,744,HANDAXE,UNCLEAR,81.6,82.4,0.77,PARTIALLY CORTICAL,PARTIALLY WORKED,279.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,5,RIND STAINED,ENGLAND,1879,LIGHTLY PATINATED,LINEAR,2480.0,223.5,45.1,0.02,30.7,FRANKS (CHRISTY COLLECTION),UNCLEAR,0.01,52.8,81.8,0.49,106.2,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; VERY-SMALL AMOUNT OF CORTEX ON BUTT,91,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,18.4,26.1,30.7,0.37,30.1,280
5399.6,41.4,0.76,53.8,745,HANDAXE,UNCLEAR,61.5,64.1,0.57,NON-CORTICAL,COMPLETELY WORKED,260.4,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,1879,LIGHTLY PATINATED,TWISTED,2342.8,229.8,44.0,0.01,26.4,FRANKS (CHRISTY COLLECTION),UNCLEAR,0.01,39.9,63.3,0.35,110.95,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,NOTCH ADJACENT TO TIP; DISTINCTIVE ANTICLOCK TWIST OF 50 DEGREES,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,21.7,22.5,28.1,0.43,25.2,231
5754.4,38.9,0.57,67.4,746,HANDAXE,UNCLEAR,63.7,71.5,0.64,CORTICAL,UNWORKED,270.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,15,HARD CHALK RIND,ENGLAND,1879,LIGHTLY PATINATED,LINEAR,2245.2,241.7,23.5,0.03,29.5,FRANKS (CHRISTY COLLECTION),UNCLEAR,0.01,33.4,70.8,0.3,111.09,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,FLAT CORTICAL BUTT,78,TOUGH,FINE,FLINT,BROOM PITS,UNCLEAR,14.7,29.5,29.5,0.41,21.1,231
11875.0,56.8,0.61,92.4,747,HANDAXE,FLAKE,93.9,100.6,0.61,NON-CORTICAL,COMPLETELY WORKED,384.1,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,0,RIND STAINED,ENGLAND,1879,PATINATED,LINEAR,3734.0,327.2,62.6,0.03,34.1,FRANKS (CHRISTY COLLECTION),UNCLEAR,0.02,64.4,99.8,0.39,162.91,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,WELL MADE BIFACE WITH TRANCHET TIP SHARPENING FROM FRONT SURFACE; SMALL PLATFORM ON LOWER RIGHT HAND SIDE,93,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,18.4,26.5,36.2,0.35,30.0,485
4396.1,23.0,0.34,66.2,861,HANDAXE,UNCLEAR,47.0,66.9,0.61,NON-CORTICAL,PARTIALLY WORKED,258.6,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,2370.2,218.1,35.4,0.04,34.5,STURGE,UNCLEAR,0.01,22.4,66.4,0.2,108.16,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,SMALL ROUGH POINTED BIFACE,67,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,14.2,29.8,34.6,0.51,29.6,180
3115.8,16.1,0.33,47.5,862,HANDAXE,FLAKE,34.4,48.8,0.48,PARTIALLY CORTICAL,UNWORKED,232.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,15,0,RIND STAINED,ENGLAND,UNCLEAR,LIGHTLY PATINATED,IRREGULAR,2307.0,225.0,12.2,0.02,34.5,STURGE,UNCLEAR,0.02,15.0,48.3,0.14,100.27,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,SMALL POINTED BIFACE; TRIANGULAR CROSS SECTION,78,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,9.9,33.5,35.7,0.73,26.6,135
6946.5,32.0,0.41,77.5,863,HANDAXE,UNCLEAR,60.0,80.6,0.62,PARTIALLY CORTICAL,PARTIALLY WORKED,310.5,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,40,0,ABRADED,ENGLAND,UNCLEAR,PATINATED,LINEAR,3579.2,271.7,33.2,0.03,45.5,STURGE,UNCLEAR,0.01,38.6,80.2,0.29,129.29,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,,70,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,13.7,42.4,48.7,0.6,34.3,337
6431.2,38.6,0.57,67.5,864,HANDAXE,UNCLEAR,61.0,72.1,0.6,NON-CORTICAL,UNWORKED,306.8,INCOMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,10,0,HARD CHALK RIND,ENGLAND,UNCLEAR,PATINATED,LINEAR,3211.6,259.4,39.9,0.05,35.5,STURGE,UNCLEAR,0.02,36.8,70.9,0.3,118.83,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,BROKEN TIP MISSING APPROXIMATELY 20mm,65,TOUGH,FINE,FLINT,BROOM PITS,UNCLEAR,17.6,32.7,37.0,0.51,33.3,310
8553.2,55.9,0.76,73.4,865,HANDAXE,COBBLE,73.6,83.3,0.61,PARTIALLY CORTICAL,PARTIALLY WORKED,329.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,10,45,RIND STAINED,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,4160.3,284.6,35.3,0.02,42.6,STURGE,UNCLEAR,0.01,54.0,80.7,0.39,135.33,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,POSSIBLE ROUGHOUT MADE ON COBBLE OR TABULAR FLINT OF 45mm THICKNESS,61,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,22.5,40.1,43.6,0.52,39.7,478
13252.6,93.0,1.27,73.0,866,CLEAVER,FLAKE,99.1,103.0,0.63,PARTIALLY CORTICAL,UNWORKED,403.1,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,5,RIND STAINED,ENGLAND,UNCLEAR,PATINATED,LINEAR,5595.9,355.1,63.6,0.13,43.6,STURGE,UNCLEAR,0.01,95.4,101.8,0.58,162.76,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,POSSIBLE CLEAVER WITH TRANCHET THINNING OF TIP; BUTT NARROWER THAN TIP,89,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,23.1,40.3,48.5,0.47,41.2,758
7940.0,53.7,0.7,76.0,867,HANDAXE/CLEAVER,FLAKE,80.3,84.2,0.68,NON-CORTICAL,COMPLETELY WORKED,305.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,10,0,RIND STAINED,ENGLAND,UNCLEAR,LIGHTLY PATINATED,TWISTED,2612.8,248.3,39.3,0.01,27.7,STURGE,UNCLEAR,0.0,51.3,83.9,0.41,122.15,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,TRANCHET SHARPENING OF TIP FROM BOTH SURFACES; ANTICLOCK TWIST OF 30 DEGREES; SMALL REMNANT PARTIALLY WORKED PLATFORM ON LEFT HAND SIDE,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,19.6,24.4,28.1,0.33,25.6,275
5665.3,47.4,0.79,59.7,868,HANDAXE,FLAKE,69.1,71.7,0.68,NON-CORTICAL,UNWORKED,255.2,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,2133.5,207.8,51.7,0.01,29.9,STURGE,UNCLEAR,0.01,47.7,71.5,0.45,104.55,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,ROUGHOUT WITH VERY LITTLE SHAPING; REMNANT OF UNWORKED PLATFORM ON TIP; MAY NOT BE BIFACE,94,TOUGH,FINE,FLINT,BROOM PITS,UNCLEAR,20.0,19.6,30.1,0.41,29.9,195
7268.5,71.7,0.96,74.3,869,CLEAVER,UNCLEAR,84.2,86.9,0.84,NON-CORTICAL,COMPLETELY WORKED,285.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,LINEAR,2167.5,205.1,49.4,0.0,32.4,STURGE,UNCLEAR,0.01,47.4,86.5,0.45,103.26,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,POSSIBLE CLEAVER WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES,100,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,15.5,25.8,32.4,0.37,32.2,247
6717.3,42.9,0.65,65.9,870,HANDAXE,FLAKE,72.2,81.0,0.68,NON-CORTICAL,PARTIALLY WORKED,283.1,COMPLETE,ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,UNCLEAR,PATINATED,IRREGULAR,2632.2,231.7,47.1,0.03,33.1,STURGE,UNCLEAR,0.01,44.4,80.8,0.37,118.5,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,ROUGHOUT WITH PARTIALLY WORKED PLATFORM ON RIGHT HAND SIDE,35,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,17.6,26.9,33.1,0.4,30.8,255
13611.7,71.7,0.78,91.6,871,HANDAXE,FLAKE,98.7,103.7,0.6,PARTIALLY CORTICAL,UNWORKED,414.7,INCOMPLETE,ABRADED,UNCLEAR,EUROPE,5,5,RIND STAINED,ENGLAND,UNCLEAR,PATINATED,LINEAR,6336.8,363.6,48.6,0.03,53.9,STURGE,UNCLEAR,0.07,76.0,102.7,0.44,172.39,,UNCLEAR,BRITISH MUSEUM; LONDON; ENGLAND,BROKEN TIP MISSING APPROXIMATELY 15mm,84,TOUGH,FINE,CHERT,BROOM PITS,UNCLEAR,25.1,47.6,54.4,0.52,45.4,805
